season_code,fpl_permanent_code,full_name,season_id
2025-26-player-401,122074,Marcus Bettinelli,2025-26
2018-19-player-41,122342,Emerson Hyndman,2018-19
2024-25-player-263,122411,Cameron Burgess,2024-25
2020-21-player-647,122775,Morgan Sanson,2020-21
2021-22-player-34,122775,Morgan Sanson,2021-22
2022-23-player-36,122775,Morgan Sanson,2022-23
2023-24-player-56,122775,Morgan Sanson,2023-24
2018-19-player-101,122797,Callum Paterson,2018-19
2018-19-player-247,122798,Andrew Robertson,2018-19
2019-20-player-181,122798,Andrew Robertson,2019-20
2020-21-player-255,122798,Andrew Robertson,2020-21
2021-22-player-234,122798,Andrew Robertson,2021-22
2022-23-player-284,122798,Andrew Robertson,2022-23
2023-24-player-307,122798,Andrew Robertson,2023-24
2024-25-player-335,122798,Andrew Robertson,2024-25
2025-26-player-372,122798,Andrew Robertson,2025-26
2019-20-player-31,122806,John McGinn,2019-20
2020-21-player-38,122806,John McGinn,2020-21
2021-22-player-35,122806,John McGinn,2021-22
2022-23-player-37,122806,John McGinn,2022-23
2023-24-player-50,122806,John McGinn,2023-24
2024-25-player-48,122806,John McGinn,2024-25
2025-26-player-54,122806,John McGinn,2025-26
2018-19-player-525,123354,Kortney Hause,2018-19
2019-20-player-25,123354,Kortney Hause,2019-20
2020-21-player-39,123354,Kortney Hause,2020-21
2021-22-player-36,123354,Kortney Hause,2021-22
2022-23-player-38,123354,Kortney Hause,2022-23
2023-24-player-45,123354,Kortney Hause,2023-24
2024-25-player-40,123354,Kortney Hause,2024-25
2019-20-player-435,124165,Patrick Roberts,2019-20
2025-26-player-545,124165,Patrick Roberts,2025-26
2020-21-player-114,124183,Hakim Ziyech,2020-21
2021-22-player-131,124183,Hakim Ziyech,2021-22
2022-23-player-135,124183,Hakim Ziyech,2022-23
2023-24-player-218,124183,Hakim Ziyech,2023-24
2018-19-player-31,126184,Nathan Aké,2018-19
2019-20-player-59,126184,Nathan Aké,2019-20
2020-21-player-279,126184,Nathan Aké,2020-21
2021-22-player-258,126184,Nathan Aké,2021-22
2022-23-player-308,126184,Nathan Aké,2022-23
2023-24-player-342,126184,Nathan Aké,2023-24
2024-25-player-341,126184,Nathan Aké,2024-25
2025-26-player-405,126184,Nathan Aké,2025-26
2018-19-player-132,126187,Ruben Loftus-Cheek,2018-19
2019-20-player-115,126187,Ruben Loftus-Cheek,2019-20
2020-21-player-115,126187,Ruben Loftus-Cheek,2020-21
2021-22-player-132,126187,Ruben Loftus-Cheek,2021-22
2022-23-player-136,126187,Ruben Loftus-Cheek,2022-23
2019-20-player-612,126407,Nabil Bentaleb,2019-20
2018-19-player-156,12745,Leighton Baines,2018-19
2019-20-player-145,12745,Leighton Baines,2019-20
2018-19-player-81,12813,Jonathan Walters,2018-19
2018-19-player-341,128198,Sofiane Boufal,2018-19
2019-20-player-508,128198,Sofiane Boufal,2019-20
2020-21-player-372,128198,Sofiane Boufal,2020-21
2021-22-player-77,128295,Christian Nørgaard,2021-22
2022-23-player-79,128295,Christian Nørgaard,2022-23
2023-24-player-110,128295,Christian Nørgaard,2023-24
2024-25-player-101,128295,Christian Nørgaard,2024-25
2025-26-player-24,128295,Christian Nørgaard,2025-26
2022-23-player-61,128309,Jamal Lowe,2022-23
2023-24-player-73,128309,Jamal Lowe,2023-24
2022-23-player-62,128340,Kieffer Moore,2022-23
2023-24-player-76,128340,Kieffer Moore,2023-24
2019-20-player-507,128348,Ibrahim Amadou,2019-20
2018-19-player-480,128389,Aleksandar Mitrovic,2018-19
2020-21-player-184,128389,Aleksandar Mitrović,2020-21
2022-23-player-210,128389,Aleksandar Mitrović,2022-23
2023-24-player-278,128389,Aleksandar Mitrović,2023-24
2021-22-player-557,130036,Ozan Tufan,2021-22
2021-22-player-387,131304,William Troost-Ekong,2021-22
2018-19-player-573,131403,Rhys Healey,2018-19
2019-20-player-480,13152,Andy King,2019-20
2018-19-player-47,131897,Mathew Ryan,2018-19
2019-20-player-47,131897,Mathew Ryan,2019-20
2020-21-player-70,131897,Mathew Ryan,2020-21
2021-22-player-65,131897,Mathew Ryan,2021-22
2018-19-player-340,132015,Pierre-Emile Højbjerg,2018-19
2019-20-player-325,132015,Pierre-Emile Højbjerg,2019-20
2020-21-player-396,132015,Pierre-Emile Højbjerg,2020-21
2021-22-player-365,132015,Pierre-Emile Højbjerg,2021-22
2022-23-player-433,132015,Pierre-Emile Højbjerg,2022-23
2023-24-player-499,132015,Pierre-Emile Højbjerg,2023-24
2024-25-player-490,132015,Pierre-Emile Højbjerg,2024-25
2023-24-player-181,133085,Lawrence Vigouroux,2023-24
2018-19-player-398,133801,Jerome Sinclair,2018-19
2022-23-player-63,133845,Emiliano Marcondes,2022-23
2023-24-player-74,133845,Emiliano Marcondes,2023-24
2018-19-player-119,135363,Andreas Christensen,2018-19
2019-20-player-108,135363,Andreas Christensen,2019-20
2020-21-player-116,135363,Andreas Christensen,2020-21
2021-22-player-133,135363,Andreas Christensen,2021-22
2019-20-player-532,135720,Kevin Danso,2019-20
2024-25-player-767,135720,Kevin Danso,2024-25
2025-26-player-570,135720,Kevin Danso,2025-26
2023-24-player-564,138001,Tom King,2023-24
2024-25-player-556,138001,Tom King,2024-25
2025-26-player-630,138001,Tom King,2025-26
2018-19-player-477,138009,Sullay Kaikai,2018-19
2019-20-player-601,139110,Ondrej Duda,2019-20
2022-23-player-517,140200,Thomas Strakosha,2022-23
2023-24-player-116,140200,Thomas Strakosha,2023-24
2021-22-player-388,140941,Stipe Perica,2021-22
2018-19-player-486,141020,Max Meyer,2018-19
2019-20-player-136,141020,Max Meyer,2019-20
2020-21-player-143,141020,Max Meyer,2020-21
2018-19-player-438,141569,Bonatini Lohner Maia Bonatini,2018-19
2020-21-player-463,141569,Léo Bonatini,2020-21
2019-20-player-618,141746,Bruno Miguel Borges Fernandes,2019-20
2020-21-player-302,141746,Bruno Miguel Borges Fernandes,2020-21
2021-22-player-277,141746,Bruno Miguel Borges Fernandes,2021-22
2022-23-player-333,141746,Bruno Borges Fernandes,2022-23
2023-24-player-373,141746,Bruno Borges Fernandes,2023-24
2024-25-player-366,141746,Bruno Borges Fernandes,2024-25
2025-26-player-449,141746,Bruno Borges Fernandes,2025-26
2018-19-player-153,143877,Alexander Sørloth,2018-19
2021-22-player-78,144485,Ivan Toney,2021-22
2022-23-player-80,144485,Ivan Toney,2022-23
2023-24-player-117,144485,Ivan Toney,2023-24
2024-25-player-108,144485,Ivan Toney,2024-25
2019-20-player-440,145235,José Ángel Esmorís Tasende,2019-20
2020-21-player-419,146426,Oluwasemilogo Adesewo Ibidapo Ajayi,2020-21
2019-20-player-293,146610,Jack O'Connell,2019-20
2020-21-player-354,146610,Jack O'Connell,2020-21
2018-19-player-268,146941,Aymeric Laporte,2018-19
2019-20-player-202,146941,Aymeric Laporte,2019-20
2020-21-player-280,146941,Aymeric Laporte,2020-21
2021-22-player-259,146941,Aymeric Laporte,2021-22
2022-23-player-309,146941,Aymeric Laporte,2022-23
2023-24-player-357,146941,Aymeric Laporte,2023-24
2018-19-player-210,147303,Laurent Depoitre,2018-19
2022-23-player-732,147611,Paul Onuachu,2022-23
2024-25-player-470,147611,Paul Onuachu,2024-25
2019-20-player-622,147612,Richairo Zivkovic,2019-20
2018-19-player-301,148225,Anthony Martial,2018-19
2019-20-player-239,148225,Anthony Martial,2019-20
2020-21-player-303,148225,Anthony Martial,2020-21
2021-22-player-278,148225,Anthony Martial,2021-22
2022-23-player-345,148225,Anthony Martial,2022-23
2023-24-player-390,148225,Anthony Martial,2023-24
2019-20-player-465,148508,Mahmoud Ahmed Ibrahim Hassan,2019-20
2020-21-player-40,148508,Mahmoud Ahmed Ibrahim Hassan,2020-21
2021-22-player-37,148508,Mahmoud Ahmed Ibrahim Hassan,2021-22
2021-22-player-475,149065,José Malheiro de Sá,2021-22
2022-23-player-478,149065,José Malheiro de Sá,2022-23
2023-24-player-569,149065,José Malheiro de Sá,2023-24
2024-25-player-554,149065,José Malheiro de Sá,2024-25
2025-26-player-628,149065,José Malheiro de Sá,2025-26
2018-19-player-487,149266,Alfie Mawson,2018-19
2020-21-player-185,149266,Alfie Mawson,2020-21
2018-19-player-97,14927,Greg Halford,2018-19
2021-22-player-579,14937,Cristiano Ronaldo dos Santos Aveiro,2021-22
2022-23-player-326,14937,Cristiano Ronaldo dos Santos Aveiro,2022-23
2018-19-player-532,149468,Tyias Browning,2018-19
2018-19-player-30,149484,Tyrone Mings,2018-19
2019-20-player-445,149484,Tyrone Mings,2019-20
2020-21-player-41,149484,Tyrone Mings,2020-21
2021-22-player-38,149484,Tyrone Mings,2021-22
2022-23-player-39,149484,Tyrone Mings,2022-23
2023-24-player-51,149484,Tyrone Mings,2023-24
2024-25-player-49,149484,Tyrone Mings,2024-25
2025-26-player-40,149484,Tyrone Mings,2025-26
2021-22-player-578,149519,Maxwel Cornet,2021-22
2022-23-player-575,149519,Maxwel Cornet,2022-23
2023-24-player-527,149519,Maxwel Cornet,2023-24
2024-25-player-515,149519,Maxwel Cornet,2024-25
2025-26-player-617,149519,Maxwel Cornet,2025-26
2018-19-player-316,149736,Chancel Mbemba,2018-19
2020-21-player-579,149828,Islam Slimani,2020-21
2020-21-player-549,149915,Diego Llorente,2020-21
2021-22-player-190,149915,Diego Llorente,2021-22
2022-23-player-228,149915,Diego Llorente,2022-23
2024-25-player-264,149929,Wes Burns,2024-25
2018-19-player-215,15033,Wes Morgan,2018-19
2019-20-player-165,15033,Wes Morgan,2019-20
2020-21-player-216,15033,Wes Morgan,2020-21
2018-19-player-344,151086,Mario Lemina,2018-19
2019-20-player-324,151086,Mario Lemina,2019-20
2020-21-player-493,151086,Mario Lemina,2020-21
2022-23-player-698,151086,Mario Lemina,2022-23
2023-24-player-565,151086,Mario Lemina,2023-24
2024-25-player-557,151086,Mario Lemina,2024-25
2018-19-player-310,151119,DeAndre Yedlin,2018-19
2019-20-player-253,151119,DeAndre Yedlin,2019-20
2020-21-player-335,151119,DeAndre Yedlin,2020-21
2018-19-player-26,15149,Simon Francis,2018-19
2019-20-player-62,15149,Simon Francis,2019-20
2018-19-player-254,15157,James Milner,2018-19
2019-20-player-200,15157,James Milner,2019-20
2020-21-player-241,15157,James Milner,2020-21
2021-22-player-221,15157,James Milner,2021-22
2022-23-player-274,15157,James Milner,2022-23
2023-24-player-142,15157,James Milner,2023-24
2024-25-player-134,15157,James Milner,2024-25
2025-26-player-170,15157,James Milner,2025-26
2018-19-player-519,151589,Leander Dendoncker,2018-19
2019-20-player-420,151589,Leander Dendoncker,2019-20
2020-21-player-464,151589,Leander Dendoncker,2020-21
2021-22-player-434,151589,Leander Dendoncker,2021-22
2022-23-player-479,151589,Leander Dendoncker,2022-23
2023-24-player-40,151589,Leander Dendoncker,2023-24
2024-25-player-33,151589,Leander Dendoncker,2024-25
2025-26-player-61,151589,Leander Dendoncker,2025-26
2018-19-player-35,15237,Andrew Surman,2018-19
2019-20-player-80,15237,Andrew Surman,2019-20
2018-19-player-494,152551,Jefferson Lerma,2018-19
2019-20-player-82,152551,Jefferson Lerma,2019-20
2022-23-player-64,152551,Jefferson Lerma Solís,2022-23
2023-24-player-231,152551,Jefferson Lerma Solís,2023-24
2024-25-player-206,152551,Jefferson Lerma Solís,2024-25
2025-26-player-272,152551,Jefferson Lerma Solís,2025-26
2020-21-player-568,152590,Alex Nicolao Telles,2020-21
2021-22-player-279,152590,Alex Nicolao Telles,2021-22
2022-23-player-334,152590,Alex Telles,2022-23
2023-24-player-370,152590,Alex Telles,2023-24
2018-19-player-543,152760,Divock Origi,2018-19
2019-20-player-188,152760,Divock Origi,2019-20
2020-21-player-256,152760,Divock Origi,2020-21
2021-22-player-235,152760,Divock Origi,2021-22
2023-24-player-714,152760,Divock Origi,2023-24
2020-21-player-653,152898,Ben Davies,2020-21
2021-22-player-248,152898,Ben Davies,2021-22
2022-23-player-499,152898,Ben Davies,2022-23
2018-19-player-323,153127,Isaac Hayden,2018-19
2019-20-player-271,153127,Isaac Hayden,2019-20
2020-21-player-336,153127,Isaac Hayden,2020-21
2021-22-player-306,153127,Isaac Hayden,2021-22
2023-24-player-413,153127,Isaac Hayden,2023-24
2024-25-player-400,153127,Isaac Hayden,2024-25
2025-26-player-495,153127,Isaac Hayden,2025-26
2018-19-player-15,153133,Alex Iwobi,2018-19
2019-20-player-17,153133,Alex Iwobi,2019-20
2020-21-player-159,153133,Alex Iwobi,2020-21
2021-22-player-174,153133,Alex Iwobi,2021-22
2022-23-player-186,153133,Alex Iwobi,2022-23
2023-24-player-256,153133,Alex Iwobi,2023-24
2024-25-player-247,153133,Alex Iwobi,2024-25
2025-26-player-324,153133,Alex Iwobi,2025-26
2018-19-player-16,153256,Mohamed Elneny,2018-19
2019-20-player-20,153256,Mohamed Elneny,2019-20
2020-21-player-526,153256,Mohamed Naser El Sayed Elneny,2020-21
2021-22-player-12,153256,Mohamed Naser El Sayed Elneny,2021-22
2022-23-player-4,153256,Mohamed Elneny,2022-23
2023-24-player-3,153256,Mohamed Elneny,2023-24
2020-21-player-373,153366,Harrison Reed,2020-21
2022-23-player-211,153366,Harrison Reed,2022-23
2023-24-player-282,153366,Harrison Reed,2023-24
2024-25-player-254,153366,Harrison Reed,2024-25
2025-26-player-336,153366,Harrison Reed,2025-26
2018-19-player-574,153371,Sam Gallagher,2018-19
2019-20-player-316,153371,Sam Gallagher,2019-20
2018-19-player-334,153373,Sam McQueen,2018-19
2018-19-player-342,153379,Joshua Sims,2018-19
2020-21-player-374,153379,Josh Sims,2020-21
2018-19-player-161,153673,Jonjoe Kenny,2018-19
2020-21-player-160,153673,Jonjoe Kenny,2020-21
2021-22-player-502,153673,Jonjoe Kenny,2021-22
2019-20-player-505,153682,Harry Wilson,2019-20
2020-21-player-257,153682,Harry Wilson,2020-21
2022-23-player-212,153682,Harry Wilson,2022-23
2023-24-player-288,153682,Harry Wilson,2023-24
2024-25-player-259,153682,Harry Wilson,2024-25
2025-26-player-329,153682,Harry Wilson,2025-26
2019-20-player-297,153723,John Lundstram,2019-20
2020-21-player-355,153723,John Lundstram,2020-21
2018-19-player-20,154043,Ainsley Maitland-Niles,2018-19
2019-20-player-4,154043,Ainsley Maitland-Niles,2019-20
2020-21-player-15,154043,Ainsley Maitland-Niles,2020-21
2021-22-player-13,154043,Ainsley Maitland-Niles,2021-22
2022-23-player-21,154043,Ainsley Maitland-Niles,2022-23
2024-25-player-298,154048,Stephy Mavididi,2024-25
2019-20-player-446,154131,Jack Stacey,2019-20
2022-23-player-65,154131,Jack Stacey,2022-23
2021-22-player-79,154138,Tariqe Fosu-Henry,2021-22
2022-23-player-220,154296,João Palhinha Gonçalves,2022-23
2023-24-player-280,154296,João Palhinha Gonçalves,2023-24
2025-26-player-673,154296,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,2025-26
2021-22-player-389,154506,Daniel Bachmann,2021-22
2021-22-player-80,154561,David Raya Martin,2021-22
2022-23-player-81,154561,David Raya Martin,2022-23
2023-24-player-113,154561,David Raya Martin,2023-24
2024-25-player-15,154561,David Raya Martin,2024-25
2025-26-player-1,154561,David Raya Martín,2025-26
2018-19-player-259,154566,Dominic Solanke,2018-19
2019-20-player-69,154566,Dominic Solanke,2019-20
2022-23-player-66,154566,Dominic Solanke,2022-23
2023-24-player-85,154566,Dominic Solanke,2023-24
2024-25-player-82,154566,Dominic Solanke-Mitchell,2024-25
2025-26-player-596,154566,Dominic Solanke-Mitchell,2025-26
2020-21-player-511,155197,Max Lowe,2020-21
2023-24-player-484,155197,Max Lowe,2023-24
2020-21-player-204,155405,Kalvin Phillips,2020-21
2021-22-player-191,155405,Kalvin Phillips,2021-22
2022-23-player-325,155405,Kalvin Phillips,2022-23
2023-24-player-364,155405,Kalvin Phillips,2023-24
2024-25-player-359,155405,Kalvin Phillips,2024-25
2025-26-player-429,155405,Kalvin Phillips,2025-26
2018-19-player-39,155408,Lewis Cook,2018-19
2019-20-player-79,155408,Lewis Cook,2019-20
2022-23-player-67,155408,Lewis Cook,2022-23
2023-24-player-66,155408,Lewis Cook,2023-24
2024-25-player-64,155408,Lewis Cook,2024-25
2025-26-player-88,155408,Lewis Cook,2025-26
2018-19-player-553,155503,Frederick Woodman,2018-19
2019-20-player-264,155503,Frederick Woodman,2019-20
2021-22-player-513,155503,Freddie Woodman,2021-22
2025-26-player-369,155503,Freddie Woodman,2025-26
2021-22-player-525,155511,Adam Armstrong,2021-22
2022-23-player-408,155511,Adam Armstrong,2022-23
2024-25-player-453,155511,Adam Armstrong,2024-25
2025-26-player-817,155511,Adam Armstrong,2025-26
2019-20-player-499,155513,Rolando Aarons,2019-20
2020-21-player-337,155513,Rolando Aarons,2020-21
2020-21-player-186,155529,Marek Rodák,2020-21
2022-23-player-213,155529,Marek Rodák,2022-23
2023-24-player-284,155529,Marek Rodák,2023-24
2022-23-player-525,155561,Ludwig Augustinsson,2022-23
2018-19-player-226,155569,Daniel Amartey,2018-19
2019-20-player-178,155569,Daniel Amartey,2019-20
2020-21-player-227,155569,Daniel Amartey,2020-21
2021-22-player-208,155569,Daniel Amartey,2021-22
2022-23-player-257,155569,Daniel Amartey,2022-23
2018-19-player-386,155651,Adam Masina,2018-19
2019-20-player-355,155651,Adam Masina,2019-20
2021-22-player-390,155651,Adam Masina,2021-22
2018-19-player-502,155851,Lucas Pérez,2018-19
2019-20-player-610,156069,Liam Gibson,2019-20
2018-19-player-6,156074,Rob Holding,2018-19
2019-20-player-10,156074,Rob Holding,2019-20
2020-21-player-16,156074,Rob Holding,2020-21
2021-22-player-14,156074,Rob Holding,2021-22
2022-23-player-5,156074,Rob Holding,2022-23
2023-24-player-7,156074,Rob Holding,2023-24
2024-25-player-202,156074,Rob Holding,2024-25
2025-26-player-264,156074,Rob Holding,2025-26
2023-24-player-318,156658,Reece Burke,2023-24
2021-22-player-486,156683,Pierluigi Gollini,2021-22
2022-23-player-505,156685,Joe Rothwell,2022-23
2023-24-player-81,156685,Joe Rothwell,2023-24
2022-23-player-68,156687,Ben Pearson,2022-23
2023-24-player-79,156687,Ben Pearson,2023-24
2018-19-player-481,156689,Andreas Pereira,2018-19
2019-20-player-246,156689,Andreas Pereira,2019-20
2020-21-player-304,156689,Andreas Pereira,2020-21
2021-22-player-511,156689,Andreas Pereira,2021-22
2022-23-player-346,156689,Andreas Hoelgebaum Pereira,2022-23
2023-24-player-267,156689,Andreas Hoelgebaum Pereira,2023-24
2024-25-player-240,156689,Andreas Hoelgebaum Pereira,2024-25
2025-26-player-327,156689,Andreas Hoelgebaum Pereira,2025-26
2023-24-player-326,156700,Carlton Morris,2023-24
2018-19-player-490,15749,Joe Hart,2018-19
2019-20-player-95,15749,Joe Hart,2019-20
2020-21-player-482,15749,Joe Hart,2020-21
2021-22-player-352,15749,Joe Hart,2021-22
2018-19-player-368,157668,Harry Winks,2018-19
2019-20-player-347,157668,Harry Winks,2019-20
2020-21-player-397,157668,Harry Winks,2020-21
2021-22-player-366,157668,Harry Winks,2021-22
2022-23-player-434,157668,Harry Winks,2022-23
2024-25-player-309,157668,Harry Winks,2024-25
2018-19-player-446,157775,Ken Sema,2018-19
2019-20-player-372,157775,Ken Sema,2019-20
2021-22-player-391,157775,Ken Sema,2021-22
2019-20-player-590,157882,Takumi Minamino,2019-20
2020-21-player-258,157882,Takumi Minamino,2020-21
2021-22-player-236,157882,Takumi Minamino,2021-22
2022-23-player-69,158499,Ryan Christie,2022-23
2023-24-player-65,158499,Ryan Christie,2023-24
2024-25-player-63,158499,Ryan Christie,2024-25
2025-26-player-87,158499,Ryan Christie,2025-26
2018-19-player-358,158534,Kyle Walker-Peters,2018-19
2019-20-player-337,158534,Kyle Walker-Peters,2019-20
2020-21-player-375,158534,Kyle Walker-Peters,2020-21
2021-22-player-342,158534,Kyle Walker-Peters,2021-22
2022-23-player-409,158534,Kyle Walker-Peters,2022-23
2024-25-player-476,158534,Kyle Walker-Peters,2024-25
2025-26-player-659,158534,Kyle Walker-Peters,2025-26
2023-24-player-668,158983,Wataru Endo,2023-24
2024-25-player-320,158983,Endo Wataru,2024-25
2025-26-player-392,158983,Endo Wataru,2025-26
2018-19-player-588,159039,Antonio Barreca,2018-19
2020-21-player-562,159506,Ola Aina,2020-21
2023-24-player-604,159506,Olu Aina,2023-24
2024-25-player-422,159506,Ola Aina,2024-25
2025-26-player-507,159506,Ola Aina,2025-26
2018-19-player-500,159533,Adama Traoré,2018-19
2019-20-player-417,159533,Adama Traoré,2019-20
2020-21-player-465,159533,Adama Traoré,2020-21
2021-22-player-435,159533,Adama Traoré,2021-22
